user_id,title,rating,original_publication_year,average_rating
26629,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4,2001,4.24
26629,"Emily of New Moon (Emily, #1)",4,1923,4.09
26629,The Partner,3,1997,3.89
26629,Veronika Decides to Die,4,1998,3.69
26629,A Short History of Nearly Everything,4,2003,4.19
26629,Notes from a Small Island,5,1995,3.91
26629,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
26629,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
26629,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
26629,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,3,2003,3.9
26629,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
26629,A Briefer History of Time,4,2005,4.19
26629,The Portrait of a Lady,5,1881,3.76
26661,Pygmalion & My Fair Lady,4,1956,4.24
26661,The Broken Wings,4,1912,3.93
26661,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
26661,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
26661,"The People of Sparks (Book of Ember, #2)",3,2004,3.65
26661,Daniel Deronda,5,1876,3.82
26661,The Fifth Mountain,3,1996,3.61
26661,The Book of Ruth,5,1988,3.82
26661,Cryptonomicon,3,1999,4.25
26661,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
26661,Blink,4,2002,4.17
26661,John Adams,3,2001,4.05
26661,Heidi,5,1880,3.97
26661,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
26661,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
28158,Perfume: The Story of a Murderer,4,1985,4
28158,What to Expect the First Year (What to Expect),4,1989,3.86
28158,The Histories,3,-440,3.97
28158,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
28158,Moneyball: The Art of Winning an Unfair Game,4,2003,4.24
28158,The Beautiful and Damned,5,1922,3.75
28158,In a Sunburned Country,4,2000,4.05
28158,Moloka'i,4,2003,4.15
28158,A Short History of Nearly Everything,4,2003,4.19
28158,Heidi,3,1880,3.97
28158,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",3,2000,4.53
28158,"City of Glass (The New York Trilogy, #1)",5,1985,3.81
28158,Moon Palace,4,1989,3.99
28158,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
28158,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
28158,"Angels & Demons  (Robert Langdon, #1)",5,2000,3.85
28158,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
28767,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
28767,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",2,2003,4.77
28767,Heidi,5,1880,3.97
28767,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
28767,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
28767,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
28767,Slouching Towards Bethlehem,2,1968,4.24
28767,Time Enough for Love,3,1973,3.96
28767,Paradise,4,1997,3.77
28767,"The Power of One (The Power of One, #1)",2,1989,4.34
28767,"The Fellowship of the Ring (The Lord of the Rings, #1)",3,1954,4.34
28767,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2,1999,4.53
28767,"Hatchet (Brian's Saga, #1)",4,1986,3.68
28767,Another Bullshit Night in Suck City,2,2004,3.77
28767,I am Charlotte Simmons,4,2004,3.4
28767,The Known World,3,2003,3.82
28767,The Mother Tongue: English and How It Got That Way,3,1990,3.95
28767,Mornings on Horseback,2,1981,4.1
28767,Daniel Deronda,3,1876,3.82
28767,Notes from a Small Island,1,1995,3.91
29703,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
29703,The Five Love Languages of Children,5,1995,4.21
29703,Memoirs of a Geisha,2,1997,4.08
29703,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
29703,The Known World,2,2003,3.82
29703,East of Eden,3,1952,4.35
29703,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
29703,A Moveable Feast,5,1964,4.04
29703,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
29703,Liar's Poker,4,1989,4.16
29703,The Broken Wings,5,1912,3.93
29703,"The Power of One (The Power of One, #1)",1,1989,4.34
29703,No Logo,3,1999,3.86
29703,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
29703,I am Charlotte Simmons,5,2004,3.4
29703,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
29703,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",3,2005,3.93
29703,"Teacher Man (Frank McCourt, #3)",5,2005,3.73
30283,A Short History of Nearly Everything,5,2003,4.19
30283,Heretics of Dune (Dune Chronicles #5),3,1984,3.83
30283,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
30283,Blink,5,2002,4.17
30283,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
30283,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",5,2003,3.75
30283,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
30283,The Universe in a Nutshell,5,2001,4.13
30283,Pride and Prejudice,5,1813,4.24
30283,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
30283,The Terror,5,2007,4
30283,"Men Are from Mars, Women Are from Venus",5,1998,3.52
30283,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
30283,The Lost Continent: Travels in Small Town America,3,1989,3.83
30283,"Hatchet (Brian's Saga, #1)",5,1986,3.68
30283,Killing Yourself to Live: 85% of a True Story,5,2005,3.85
30283,Time Enough for Love,5,1973,3.96
30313,The Lord of the Rings: Weapons and Warfare,4,,4.53
30313,Cryptonomicon,5,1999,4.25
30313,The Phantom Tollbooth,5,1961,4.22
30313,What to Expect the First Year (What to Expect),5,1989,3.86
30313,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
30313,The Fifth Mountain,3,1996,3.61
30313,"The Salmon of Doubt (Dirk Gently, #3)",5,2002,3.92
30313,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,1954,4.34
30313,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
30313,Stranger in a Strange Land,4,1961,3.91
30313,Notes from a Small Island,4,1995,3.91
30313,In a Sunburned Country,5,2000,4.05
30313,I am Charlotte Simmons,4,2004,3.4
30313,Children of Dune (Dune Chronicles #3),4,1976,3.9
30313,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
30313,One Hundred Years of Solitude,4,1967,4.04
30313,A Short History of Nearly Everything,5,2003,4.19
30313,"Jurassic Park (Jurassic Park, #1)",4,1990,3.96
30313,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
30313,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
30313,Zodiac,5,1988,3.7
30601,Killing Yourself to Live: 85% of a True Story,5,2005,3.85
30601,What to Expect the First Year (What to Expect),4,1989,3.86
30601,A Short History of Nearly Everything,4,2003,4.19
30601,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1Â¨C3)",4,-401,3.96
30601,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,1954,4.34
30601,In the Lake of the Woods,5,1994,3.78
30601,War and Peace,2,1869,4.11
30601,Heidi,3,1880,3.97
30601,The Mother Tongue: English and How It Got That Way,5,1990,3.95
30601,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
30601,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
30601,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
30601,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),4,1987,3.97
30601,The Known World,3,2003,3.82
30601,Getting Things Done: The Art of Stress-Free Productivity,5,2001,3.98
30944,Notes from a Small Island,5,1995,3.91
30944,Moon Palace,4,1989,3.99
30944,Another Bullshit Night in Suck City,3,2004,3.77
30944,Getting Things Done: The Art of Stress-Free Productivity,3,2001,3.98
30944,"City of Glass (The New York Trilogy, #1)",5,1985,3.81
30944,"The Giver (The Giver, #1)",4,1993,4.12
30944,A Short History of Nearly Everything,3,2003,4.19
30944,The Lost Continent: Travels in Small Town America,3,1989,3.83
30944,Metamorphoses,5,8,4.03
30944,Neither Here nor There: Travels in Europe,2,1991,3.88
30944,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
30944,The Mother Tongue: English and How It Got That Way,4,1990,3.95
30944,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",5,2003,3.75
30944,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
30944,Blink,4,2002,4.17
30944,Time Enough for Love,4,1973,3.96
30944,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
31001,The Lord of the Rings: Weapons and Warfare,4,,4.53
31001,Time Enough for Love,5,1973,3.96
31001,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
31001,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
31001,Tropic of Cancer,5,1934,3.71
31001,The Lost Continent: Travels in Small Town America,3,1989,3.83
31001,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
31001,Leviathan,5,1992,3.95
31001,"Hatchet (Brian's Saga, #1)",5,1986,3.68
31001,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),4,1987,3.97
31001,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
31001,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
31001,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
31001,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
31001,Bleachers,5,2003,3.46
31001,A Short History of Nearly Everything,5,2003,4.19
32592,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
32592,Daniel Deronda,3,1876,3.82
32592,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
32592,The Known World,4,2003,3.82
32592,Heidi,4,1880,3.97
32592,A Short History of Nearly Everything,4,2003,4.19
32592,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
32592,The Richest Man in Babylon,4,1926,4.23
32592,In a Sunburned Country,4,2000,4.05
32592,I am Charlotte Simmons,4,2004,3.4
32592,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
32592,Warrior of the Light,4,1997,3.69
32592,Tropic of Cancer,4,1934,3.71
32592,Slouching Towards Bethlehem,2,1968,4.24
32592,Zodiac,5,1988,3.7
32592,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
32635,The Lord of the Rings: Weapons and Warfare,5,,4.53
32635,Neither Here nor There: Travels in Europe,4,1991,3.88
32635,America (The Book): A Citizen's Guide to Democracy Inaction,4,2004,4.02
32635,The Histories,4,-440,3.97
32635,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
32635,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
32635,Chapterhouse: Dune (Dune Chronicles #6),3,1985,3.89
32635,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
32635,A Short History of Nearly Everything,5,2003,4.19
32635,The Universe in a Nutshell,2,2001,4.13
32635,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
32635,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
32635,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
32635,Memories of My Melancholy Whores,4,2004,3.59
32635,The Mother Tongue: English and How It Got That Way,4,1990,3.95
32635,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
32635,In a Sunburned Country,5,2000,4.05
32635,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
32635,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
32635,Moon Palace,4,1989,3.99
32635,"Hatchet (Brian's Saga, #1)",4,1986,3.68
32748,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
32748,Heidi,4,1880,3.97
32748,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
32748,Slouching Towards Bethlehem,5,1968,4.24
32748,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
32748,How to Win Friends and Influence People,4,1936,4.13
32748,"The Bone Collector (Lincoln Rhyme, #1)",4,1997,4.18
32748,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
32748,Notes from a Small Island,5,1995,3.91
32748,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
32748,The Mother Tongue: English and How It Got That Way,5,1990,3.95
32748,Team of Rivals: The Political Genius of Abraham Lincoln,5,2005,4.3
32748,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
32748,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
32748,Ivanhoe,5,1819,3.75
32748,"The Power of One (The Power of One, #1)",5,1989,4.34
32748,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
32748,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
32748,The New York Trilogy,3,1987,3.92
32748,The Known World,5,2003,3.82
32748,The Lord of the Rings: Weapons and Warfare,5,,4.53
32748,The Virtue of Selfishness: A New Concept of Egoism,5,1961,3.47
32748,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
32923,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
32923,"The Salmon of Doubt (Dirk Gently, #3)",4,2002,3.92
32923,Notes from a Small Island,4,1995,3.91
32923,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
32923,The Door Into Summer,3,1957,4
32923,Wuthering Heights,3,1847,3.82
32923,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
32923,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
32923,The Lord of the Rings: Weapons and Warfare,4,,4.53
32923,One Hundred Years of Solitude,3,1967,4.04
32923,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
32923,Children of Dune (Dune Chronicles #3),5,1976,3.9
32923,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
32923,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
32923,I am Charlotte Simmons,3,2004,3.4
32923,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",4,1984,4.08
32923,Tara Road,4,1998,3.88
32923,Daniel Deronda,4,1876,3.82
32923,The Lost Continent: Travels in Small Town America,4,1989,3.83
33065,The Phantom Tollbooth,5,1961,4.22
33065,Neither Here nor There: Travels in Europe,5,1991,3.88
33065,A Short History of Nearly Everything,5,2003,4.19
33065,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
33065,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
33065,Heidi,3,1880,3.97
33065,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
33065,Notes from a Small Island,4,1995,3.91
33065,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,4,1946,4.22
33065,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
33065,Into the Wild,5,1996,3.94
33065,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
33065,Gates of Fire: An Epic Novel of the Battle of Thermopylae,5,1998,4.4
33065,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
33065,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
33065,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",2,1979,4.2
33065,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
33065,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
33065,Dune Messiah (Dune Chronicles #2),4,1969,3.86
33065,The Lost Continent: Travels in Small Town America,4,1989,3.83
33065,The Known World,2,2003,3.82
33065,Getting Things Done: The Art of Stress-Free Productivity,3,2001,3.98
33065,Another Bullshit Night in Suck City,5,2004,3.77
33065,"Hatchet (Brian's Saga, #1)",4,1986,3.68
33065,Slouching Towards Bethlehem,4,1968,4.24
33065,The Portrait of a Lady,4,1881,3.76
33147,The Plot Against America,4,2004,3.71
33147,"The Confusion (The Baroque Cycle, #2)",5,2004,4.24
33147,The Richest Man in Babylon,4,1926,4.23
33147,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
33147,The Lost Continent: Travels in Small Town America,2,1989,3.83
33147,"Guns, Germs, and Steel: The Fates of Human Societies",3,1997,4
33147,Chapterhouse: Dune (Dune Chronicles #6),2,1985,3.89
33147,The Valkyries,4,1988,3.3
33147,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
33147,A Short History of Nearly Everything,5,2003,4.19
33147,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
33147,The Alchemist,3,1988,3.82
33147,Complete Works of Oscar Wilde,4,1908,4.45
33147,Treasure Island,3,1882,3.82
33147,"The Pillars of the Earth (The Kingsbridge Series, #1)",4,1989,4.29
33147,The Corrections,4,2001,3.78
33147,Dune Messiah (Dune Chronicles #2),3,1969,3.86
33147,Warrior of the Light,4,1997,3.69
33697,"Hatchet (Brian's Saga, #1)",4,1986,3.68
33697,Notes from a Small Island,5,1995,3.91
33697,The Lost Continent: Travels in Small Town America,2,1989,3.83
33697,Moon Palace,2,1989,3.99
33697,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
33697,Time Enough for Love,5,1973,3.96
33697,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
33697,A Map of the World,2,1992,3.78
33697,Twelfth Night,1,1601,3.97
33697,Of Mice and Men,3,1937,3.84
33697,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,3,1998,3.89
33697,Neither Here nor There: Travels in Europe,4,1991,3.88
33697,"The Big Over Easy (Nursery Crime, #1)",2,2005,3.92
33697,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
33697,In a Sunburned Country,5,2000,4.05
33697,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
33697,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3,2003,3.75
33697,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
33716,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",5,2005,3.93
33716,No Logo,3,1999,3.86
33716,"Hatchet (Brian's Saga, #1)",4,1986,3.68
33716,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
33716,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
33716,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
33716,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
33716,Dune Messiah (Dune Chronicles #2),4,1969,3.86
33716,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
33716,Daniel Deronda,5,1876,3.82
33716,The Lord of the Rings: The Art of The Fellowship of the Ring,3,2002,4.59
33716,The Phantom Tollbooth,5,1961,4.22
33716,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
33716,The Great Gatsby,4,1925,3.89
33716,The Lord of the Rings: Weapons and Warfare,3,,4.53
33716,The List,2,1997,3.95
33716,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
33716,Black and Blue,4,1998,3.86
33716,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
33716,The Magic Finger (Young Puffin Developing Reader),3,1966,3.66
33864,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",4,2003,3.75
33864,Another Bullshit Night in Suck City,4,2004,3.77
33864,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
33864,A Short History of Nearly Everything,4,2003,4.19
33864,The Mother Tongue: English and How It Got That Way,5,1990,3.95
33864,A Bend in the Road,4,2001,4.02
33864,Cryptonomicon,5,1999,4.25
33864,Neither Here nor There: Travels in Europe,4,1991,3.88
33864,Heidi,3,1880,3.97
33864,In a Sunburned Country,4,2000,4.05
33864,The Secret Garden,5,1911,4.12
33864,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
33864,"Hatchet (Brian's Saga, #1)",5,1986,3.68
33864,"Three Men in a Boat (Three Men, #1)",4,1889,3.9
33864,Time Enough for Love,4,1973,3.96
33872,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,3,1973,4.59
33872,Into the Wild,4,1996,3.94
33872,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
33872,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
33872,The Fifth Mountain,4,1996,3.61
33872,Another Bullshit Night in Suck City,5,2004,3.77
33872,Heidi,5,1880,3.97
33872,The Heart of the Matter,3,1948,3.98
33872,Burmese Days,2,1934,3.84
33872,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",2,2000,4.53
33872,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
33872,The Broken Wings,3,1912,3.93
33872,Notes from a Small Island,4,1995,3.91
33872,The Phantom Tollbooth,4,1961,4.22
33872,Tropic of Capricorn,5,1938,3.85
33872,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
34688,What to Expect the First Year (What to Expect),4,1989,3.86
34688,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,3,1973,4.59
34688,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
34688,"Live and Let Die (James Bond, #2)",3,1954,3.62
34688,The Lord of the Rings: Weapons and Warfare,5,,4.53
34688,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",3,2007,4.06
34688,"The Power of One (The Power of One, #1)",3,1989,4.34
34688,The Known World,4,2003,3.82
34688,All the Names,4,1997,3.88
34688,Code to Zero,3,2000,3.64
34688,Madame Bovary,3,1856,3.64
34688,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
34688,The Lost Continent: Travels in Small Town America,4,1989,3.83
34688,Zodiac,4,1988,3.7
34688,Fall on Your Knees,4,1996,3.95
34688,John Adams,3,2001,4.05
34688,The Lord of the Rings: The Art of The Fellowship of the Ring,3,2002,4.59
34688,Slouching Towards Bethlehem,3,1968,4.24
35259,What to Expect the First Year (What to Expect),5,1989,3.86
35259,"Hatchet (Brian's Saga, #1)",5,1986,3.68
35259,"The Power of One (The Power of One, #1)",4,1989,4.34
35259,The Richest Man in Babylon,4,1926,4.23
35259,The Five Love Languages of Children,4,1995,4.21
35259,Chapterhouse: Dune (Dune Chronicles #6),1,1985,3.89
35259,Daniel Deronda,5,1876,3.82
35259,"The Fellowship of the Ring (The Lord of the Rings, #1)",3,1954,4.34
35259,The Lost Continent: Travels in Small Town America,4,1989,3.83
35259,The Known World,4,2003,3.82
35259,Stranger in a Strange Land,3,1961,3.91
35259,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
35259,"Path of the Assassin (Scot Harvath, #2)",2,2003,4.17
35259,The Plot Against America,5,2004,3.71
35259,"Guns, Germs, and Steel: The Fates of Human Societies",4,1997,4
36099,What to Expect the First Year (What to Expect),5,1989,3.86
36099,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
36099,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
36099,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
36099,"The Egypt Game (Game, #1)",5,1967,3.81
36099,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
36099,The Lord of the Rings: Weapons and Warfare,5,,4.53
36099,The Mother Tongue: English and How It Got That Way,4,1990,3.95
36099,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
36099,Neither Here nor There: Travels in Europe,5,1991,3.88
36099,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,5,2001,4.4
36099,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
36099,Heidi,5,1880,3.97
36099,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",5,1988,4.05
36099,In a Sunburned Country,5,2000,4.05
36099,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
36099,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
36099,The Lost Continent: Travels in Small Town America,4,1989,3.83
37284,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
37284,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
37284,Notes from a Small Island,3,1995,3.91
37284,The Zahir,4,2005,3.56
37284,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2,1999,4.53
37284,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
37284,The Virgin Blue,4,1997,3.65
37284,The Lord of the Rings: Weapons and Warfare,2,,4.53
37284,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
37284,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
37284,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
37284,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
37284,Another Bullshit Night in Suck City,4,2004,3.77
37284,Heidi,4,1880,3.97
37284,Metamorphoses,4,8,4.03
37834,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
37834,The Lord of the Rings: Weapons and Warfare,5,,4.53
37834,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
37834,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
37834,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
37834,The Known World,3,2003,3.82
37834,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
37834,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
37834,Notes from a Small Island,5,1995,3.91
37834,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",3,2005,3.93
37834,The Lost Continent: Travels in Small Town America,4,1989,3.83
37834,Heidi,5,1880,3.97
37834,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
37834,What to Expect the First Year (What to Expect),5,1989,3.86
37834,"The River (Brian's Saga, #2)",5,1991,3.77
37855,The Last Juror,5,2004,3.85
