user_id,treated,time_in_product,purchases,revenue,CTR,region,gender
1680,A,0.131423318,2,10.77039098,Yes,C,F
1681,A,0.425872158,2,8.226959407,No,A,F
1682,A,1.380629698,2,1.842494123,Yes,D,M
1683,A,2.420925391,0,7.231615402,No,B,F
1684,A,3.485115559,2,11.13951955,Yes,D,F
1685,A,0.052041904,4,10.70142742,No,B,M
1686,A,2.129406051,0,5.421472189,Yes,B,F
1687,A,0.781420666,1,13.2684776,No,A,M
1688,A,0.200629427,1,2.436151027,No,C,M
1689,A,0.297085453,1,8.946901776,No,D,F
1690,A,0.250745973,0,3.843147423,No,B,F
1691,A,0.362350527,2,5.063321565,No,D,M
1692,A,0.444289773,0,12.12551425,No,A,F
1693,A,0.317678725,0,0.399511764,No,B,F
1694,A,0.280929419,4,7.02959862,No,B,M
1695,A,0.150629129,4,5.239724397,No,B,M
1696,A,0.358270974,1,17.01036825,No,C,M
1697,A,0.271312317,2,7.037658031,No,C,M
1698,A,1.568524286,2,24.17570946,No,D,M
1699,A,0.178334756,1,15.199623,No,C,F
1700,A,1.129044428,0,6.396088161,Yes,B,M
1701,A,0.034896345,4,4.330185014,No,B,M
1702,A,0.289567012,0,6.19343878,No,A,M
1703,A,1.822940328,2,2.7613359,No,A,F
1704,A,2.33690591,1,7.693955077,No,A,M
1705,A,0.825138738,2,12.69579835,No,B,F
1706,A,0.088962978,0,12.58895513,No,D,F
1707,A,0.431052066,5,11.23324113,No,D,F
1708,A,0.151804441,4,12.63935553,No,C,M
1709,A,0.436868906,2,5.16872588,No,B,F
1710,A,0.522551288,3,14.26228982,No,A,M
1711,A,1.02697115,1,15.14300395,No,C,M
1712,A,0.466768598,1,5.446684281,Yes,C,F
1713,A,0.314554582,0,11.86078994,No,B,F
1714,A,1.140364121,2,11.99505682,Yes,A,F
1715,A,0.480152955,1,10.53088478,No,D,F
1716,A,1.856903816,1,4.320538396,No,A,M
1717,A,0.637128015,2,9.968230691,No,B,F
1718,A,0.308234193,4,9.922202944,No,A,M
1719,A,1.569523919,3,14.95704403,No,D,M
1720,A,0.184549637,2,14.50868692,Yes,B,M
1721,A,0.127517552,2,-3.043577197,No,D,M
1722,A,1.853865509,1,1.675440603,Yes,A,F
1723,A,0.416431827,0,11.24490091,No,B,M
1724,A,0.850301802,0,4.545198287,No,A,M
1725,A,0.985161646,3,12.45010142,No,D,M
1726,A,1.756811858,1,10.17209106,Yes,D,F
1727,A,0.028500079,4,4.329801936,No,B,F
1728,A,0.49174885,2,-0.362524468,No,D,M
1729,A,0.001873196,5,11.25945361,No,C,F
1730,A,0.730411985,2,1.917045785,Yes,C,F
1731,A,1.347242044,1,6.906645694,No,D,F
1732,A,1.103118863,2,11.51517787,No,D,M
1733,A,0.077764626,1,3.044546658,No,A,F
1734,A,0.790970296,1,16.62840791,Yes,C,F
1735,A,1.883865898,1,2.895605659,No,A,F
1736,A,1.362183494,6,10.46154925,No,C,F
1737,A,0.241797177,1,6.507895658,No,A,F
1738,A,0.411650132,2,6.780248285,No,A,F
1739,A,1.763136644,4,12.04022893,No,D,F
1740,A,0.023754103,0,3.838250028,Yes,B,M
1741,A,0.012650376,4,9.879415274,No,D,M
1742,A,0.286775203,0,6.717755323,Yes,C,M
1743,A,1.200219238,3,10.83994387,No,B,F
1744,A,0.514187056,2,8.741330608,Yes,D,F
1745,A,0.119957468,0,2.625794325,No,C,M
1746,A,0.09560935,1,4.631576458,No,C,M
1747,A,1.279990178,3,7.464194966,No,A,F
1748,A,4.676332143,2,7.455409486,No,D,M
1749,A,0.890883263,2,12.50697155,No,D,F
1750,A,2.905407302,2,8.845863943,Yes,D,F
1751,A,0.010445336,0,8.379981315,No,C,F
1752,A,0.308097937,0,8.749597571,Yes,D,M
1753,A,0.12282746,2,9.737579466,No,B,F
1754,A,0.57558113,4,11.11070465,No,B,F
1755,A,0.105048681,1,12.98838229,No,D,M
1756,A,1.553417736,5,15.74939584,No,B,F
1757,A,0.385543267,1,9.439846042,No,A,M
1758,A,0.037830819,1,11.30902356,No,D,F
1759,A,1.418055898,1,14.06537593,No,B,M
1760,A,0.936605514,2,3.052620179,No,A,F
1761,A,0.101460373,1,8.348307967,No,D,F
1762,A,1.908358745,3,19.07853789,Yes,D,M
1763,A,0.498298069,1,8.788456204,No,C,M
1764,A,0.010406182,3,9.623209163,Yes,A,M
1765,A,2.051527291,3,18.53544931,No,C,F
1766,A,0.189682644,1,14.48620142,No,C,M
1767,A,0.008762673,2,4.298108291,No,C,F
1768,A,0.202406036,1,21.96021563,Yes,B,M
1769,A,1.532865205,5,11.86829592,No,D,F
1770,A,1.615566673,3,7.194190844,No,D,F
1771,A,0.077080969,3,6.07368365,No,B,M
1772,A,1.238402417,0,21.94044015,Yes,B,F
1773,A,0.068899513,1,14.57951953,No,B,F
1774,A,1.539752797,2,7.20809358,No,C,M
1775,A,0.590593557,3,14.05567012,No,C,F
1776,A,0.239285307,4,6.269910572,No,C,F
1777,A,0.900749947,4,4.69570712,No,A,M
1778,A,0.114772624,2,13.50534811,No,C,M
1779,A,0.044431874,4,6.710639601,No,B,M
1780,A,1.073918735,2,4.252080289,No,B,F
1781,A,3.683367283,2,10.3335576,No,A,F
1782,A,0.064891773,3,7.657740436,No,D,F
1783,A,0.274685981,2,11.40519516,No,D,F
1784,A,0.199635602,1,7.866925055,No,D,M
1785,A,0.999103992,1,4.971671694,No,C,F
1786,A,0.981741894,2,11.42321129,No,B,F
1787,A,2.512725257,2,12.38397406,No,C,M
1788,A,2.140700276,2,13.69428625,No,C,F
1789,A,2.465921286,2,4.534588416,No,B,F
1790,A,1.223601232,0,3.745632038,Yes,B,M
1791,A,0.33432683,4,12.56171607,No,C,F
1792,A,0.504657175,1,13.52950856,No,C,M
1793,A,0.337779362,1,9.879800597,No,D,F
1794,A,0.055822676,3,12.0222051,Yes,C,M
1795,A,0.047583256,4,13.43915831,No,A,F
1796,A,1.041792619,0,6.560028497,No,C,M
1797,A,0.927413003,1,8.060042147,No,A,F
1798,A,0.153526722,0,4.546478027,No,D,F
1799,A,0.800460721,2,10.36362618,No,C,M
1800,A,0.89852505,1,14.84547474,No,A,F
1801,A,2.201353644,3,15.00100456,No,C,M
1802,A,0.347852875,1,19.70610752,Yes,A,F
1803,A,0.121067118,2,7.189798896,No,C,M
1804,A,0.381701631,1,12.66733274,No,A,M
1805,A,0.35497795,0,9.391619468,No,B,M
1806,A,0.570793795,0,8.870005297,Yes,A,M
1807,A,1.685490554,2,12.2908061,No,D,M
1808,A,0.440086314,0,5.133322904,No,A,M
1809,A,1.428537626,2,16.4711919,No,B,M
1810,A,1.278015818,2,13.10040041,No,B,M
1811,A,0.686933771,1,17.01993871,No,A,F
1812,A,0.633765273,1,12.49405553,Yes,D,M
1813,A,0.318538757,3,12.94808862,No,A,M
1814,A,2.033089161,2,6.980358342,Yes,A,M
1815,A,0.482117082,2,18.07552953,No,C,M
1816,A,0.016303394,2,8.208176375,No,D,M
1817,A,1.604062619,3,11.28862347,No,D,F
1818,A,0.964188969,0,7.504349099,No,C,F
1819,A,0.72889477,0,4.390403514,No,A,F
1820,A,0.625406803,2,14.64715233,No,B,F
1821,A,0.179885653,3,9.277629602,No,A,M
1822,A,0.765518992,2,14.5285405,Yes,B,F
1823,A,1.04757592,2,12.15432288,No,C,F
1824,A,1.856601222,0,14.23626996,No,A,M
1825,A,0.56539714,3,4.176005212,No,C,M
1826,A,0.247520321,1,6.576268254,Yes,B,M
1827,A,0.762372482,0,12.40594688,No,A,F
1828,A,0.277702819,0,4.705824769,Yes,B,M
1829,A,0.452000216,5,11.33739824,No,D,M
1830,A,1.030094395,1,7.054023053,No,C,F
1831,A,1.059620786,2,7.28166955,No,C,F
1832,A,0.839730925,5,3.086252803,Yes,C,M
1833,A,0.148294521,1,15.13936303,No,A,F
1834,A,0.480352843,2,11.01919384,No,B,F
1835,A,1.704129618,1,15.8600802,No,B,M
1836,A,1.137578786,2,4.642110992,Yes,C,F
1837,A,1.338093025,2,11.13526907,No,A,F
1838,A,0.078329992,2,15.91372028,No,D,F
1839,A,0.185996691,3,3.055213356,No,B,F
1840,A,1.3556942,1,3.98928035,Yes,A,M
1841,A,0.966857823,2,14.3524396,No,B,F
1842,A,0.084817467,3,16.01659099,Yes,B,F
1843,A,0.161840487,1,9.179780461,No,D,F
1844,A,0.534599629,0,5.325484398,No,D,M
1845,A,0.767735771,1,4.80949351,No,C,M
1846,A,0.389660212,0,13.40176802,Yes,C,M
1847,A,0.01215124,3,4.505485929,No,D,M
1848,A,0.480813673,0,10.50076376,No,A,F
1849,A,0.056217157,2,8.544943904,No,C,M
1850,A,0.47946967,5,10.08059714,Yes,B,F
1851,A,0.394453471,3,3.559343086,No,C,F
1852,A,1.563286268,3,-2.186917643,No,B,F
1853,A,0.083618145,3,16.54091676,No,A,M
1854,A,1.190328578,0,8.329541662,Yes,C,M
1855,A,0.957994718,3,11.48427031,No,B,M
1856,A,0.015720862,3,13.18157965,Yes,B,M
1857,A,0.139624652,2,18.19434477,No,C,M
1858,A,0.839418368,1,2.871658907,Yes,C,M
1859,A,2.945741864,1,12.42516259,No,C,M
1860,A,0.207718185,3,9.514290994,Yes,D,M
1861,A,0.558459261,3,9.929937113,No,B,M
1862,A,0.031247774,2,10.91519503,No,C,F
1863,A,0.057262149,2,15.10325439,No,B,F
1864,A,0.214025877,0,13.28948171,Yes,A,M
1865,A,1.145110627,2,11.46118363,No,B,M
1866,A,1.393730731,4,9.517391866,Yes,A,F
1867,A,0.776144869,2,9.028315236,No,B,F
1868,A,1.124887651,1,-0.666670166,No,B,M
1869,A,1.171155232,3,9.193401047,No,B,M
1870,A,0.054484259,2,15.25278013,No,C,F
1871,A,0.017755652,4,8.379630615,No,B,M
1872,A,0.290021818,1,8.621956932,Yes,A,M
1873,A,0.605758108,3,7.54245913,No,C,F
1874,A,0.549808654,4,5.853095351,Yes,B,M
1875,A,0.416867654,2,5.464553984,No,A,F
1876,A,0.06373243,5,3.862166594,Yes,C,M
1877,A,0.352219681,3,12.95263776,No,B,F
1878,A,0.249160727,1,16.38155955,No,C,F
1879,A,0.019875362,2,9.672740982,No,C,F
1880,A,0.635199921,4,16.71447263,No,D,M
1881,A,0.271194837,1,11.52634882,No,A,F
1882,A,0.41062342,7,9.432358045,No,A,M
1883,A,1.513703573,0,12.36318666,No,A,F
1884,A,0.414022956,3,19.51718771,Yes,B,M
1885,A,0.394896925,2,12.52999437,No,C,M
1886,A,0.123426905,2,24.40962304,Yes,C,F
1887,A,0.219985515,3,10.24467589,No,A,F
1888,A,0.147432022,2,16.35155354,Yes,A,M
1889,A,0.036491296,2,1.136619501,No,B,M
1890,A,0.070974719,3,5.562119238,Yes,A,F
1891,A,0.019517051,1,5.347525282,No,C,M
1892,A,0.739315862,1,2.043091431,Yes,D,M
1893,A,0.627191617,6,21.31318781,No,A,F
1894,A,1.202814397,4,13.2458669,Yes,D,M
1895,A,1.343729996,0,15.82543243,No,C,F
1896,A,0.425350366,4,6.679828262,Yes,C,F
1897,A,0.367658316,3,13.18304699,No,B,M
1898,A,0.564218311,3,13.35861369,Yes,D,F
1899,A,0.368797444,4,7.207647066,No,D,F
1900,A,2.403352997,1,6.970417401,No,A,M
1901,A,1.339126283,0,7.970840954,No,D,M
1902,A,0.275095468,0,19.89258544,No,D,M
1903,A,0.159126273,1,13.46429905,No,A,F
1904,A,1.041596765,2,9.765926704,No,C,F
1905,A,0.030586671,2,7.857416202,No,D,M
1906,A,0.299838847,1,12.44008684,Yes,C,F
1907,A,0.931032011,2,17.73939376,No,A,M
1908,A,1.440623307,0,27.07262626,Yes,D,F
1909,A,0.052836195,1,20.28712783,No,B,M
1910,A,0.742723417,3,7.769071804,Yes,D,M
1911,A,0.082490969,2,9.408417542,No,A,F
1912,A,1.242988344,3,14.09867523,Yes,C,M
1913,A,1.485803317,4,6.886478105,No,B,M
1914,A,0.952140033,1,9.69941969,No,D,M
1915,A,0.86944446,2,4.734699418,No,A,F
1916,A,0.557703119,3,14.71059575,Yes,A,M
1917,A,0.794951375,3,8.085319652,No,C,M
1918,A,2.375215786,0,7.593538131,No,B,F
1919,A,0.167123924,3,7.512245146,No,A,M
1920,A,0.471143669,2,16.91719001,No,B,M
1921,A,1.006126051,1,3.721109331,No,D,M
1922,A,2.451429917,0,10.53105811,No,D,M
1923,A,1.272114595,2,9.26142412,No,B,F
1924,A,0.093247214,1,-4.193116638,No,B,M
1925,A,0.08095364,4,21.24748394,No,B,M
1926,A,0.521072188,0,7.294698468,No,B,F
1927,A,0.112531402,5,15.53349495,No,C,M
1928,A,0.270537501,0,6.828875264,Yes,D,F
1929,A,0.139925065,1,11.0546804,No,B,F
1930,A,0.04573142,0,9.33387463,No,A,F
1931,A,0.588744919,1,6.424224787,No,C,F
1932,A,1.781697036,3,2.080126966,No,D,F
1933,A,1.007099553,4,4.555690517,No,C,F
1934,A,1.097539835,1,13.25743285,Yes,D,F
1935,A,1.087961991,3,2.897460392,No,A,F
1936,A,0.227414006,2,9.875553557,Yes,A,F
1937,A,0.533319075,3,4.985598477,No,B,M
1938,A,0.095316141,3,-0.996808407,Yes,D,F
1939,A,0.342227109,2,8.942204664,No,A,M
1940,A,0.098859691,0,17.91682769,No,B,F
1941,A,0.558072781,1,1.664787963,No,A,M
1942,A,0.329412348,5,9.560855459,No,A,M
1943,A,2.54083897,1,14.96732056,No,D,M
1944,A,0.073690245,0,10.5964283,No,B,F
1945,A,1.424000659,1,7.389375387,No,C,F
1946,A,0.494564567,1,8.818537976,No,D,F
1947,A,0.33131831,0,4.295891021,No,B,M
1948,A,0.605857155,3,18.90096518,No,C,F
1949,A,0.299603714,4,6.655041253,No,C,F
1950,A,0.135391775,1,5.293167409,No,D,M
1951,A,0.182120685,2,4.760187464,No,C,F
1952,A,0.431389755,1,14.7447895,No,A,F
1953,A,2.86196396,2,14.78622657,No,B,M
1954,A,0.329515154,4,13.15534888,Yes,C,F
1955,A,0.518911483,3,0.457857104,No,A,F
1956,A,0.209157989,5,17.94682192,No,C,M
1957,A,0.049048686,5,11.18796739,No,A,M
1958,A,0.002657185,1,11.71574939,Yes,D,M
1959,A,1.239547173,3,14.95344772,No,D,M
1960,A,0.979527864,2,16.0769542,No,A,F
1961,A,0.82404453,2,9.881542867,No,A,F
1962,A,1.28866744,1,16.25770431,Yes,C,F
1963,A,0.068569327,0,19.26153161,No,A,M
1964,A,0.510621435,5,6.371780511,No,A,M
1965,A,0.694735222,1,11.0690373,No,A,M
1966,A,1.016281892,0,10.70731373,No,A,F
1967,A,0.485539241,0,7.697540617,No,C,M
1968,A,0.148459466,1,7.421056504,No,B,F
1969,A,0.039954296,1,15.06469271,No,C,M
1970,A,0.555896903,2,13.35605485,No,C,F
1971,A,0.07931482,2,3.649560242,No,C,M
1972,A,0.186590865,2,8.455942441,Yes,B,M
1973,A,0.934384519,1,8.771795621,No,D,M
1974,A,0.436508471,1,4.827304397,No,C,F
1975,A,0.82644931,0,5.730904276,No,A,F
1976,A,2.358954236,0,14.81725986,Yes,D,M
1977,A,0.401440056,1,11.88627161,No,A,M
1978,A,0.280325845,1,4.167360151,No,B,M
1979,A,0.19233721,1,0.701320949,No,D,M
1980,A,0.357698917,1,7.82962105,Yes,A,F
1981,A,0.854286593,2,13.39686713,No,C,F
1982,A,0.175365178,2,5.832139116,Yes,C,M
1983,A,0.59331201,2,4.399339445,No,A,F
1984,A,2.933022034,2,8.157221937,No,D,F
1985,A,0.380025386,2,9.941778073,No,A,F
1986,A,0.691775896,6,13.43743795,Yes,D,F
1987,A,0.055978877,0,15.84330183,No,B,M
1988,A,0.217668179,2,6.853668358,Yes,A,F
1989,A,0.188644616,3,6.907440607,No,D,F
1990,A,0.284141428,3,14.66221633,Yes,A,M
1991,A,1.172822631,4,15.4249514,No,C,M
1992,A,0.521026663,3,10.36322242,Yes,C,M
1993,A,1.626733938,6,13.34923807,No,A,F
1994,A,0.163911587,0,9.621060907,No,B,M
1995,A,1.335119455,3,15.62513793,No,A,F
1996,A,0.171634749,3,9.895660345,Yes,D,M
1997,A,0.113760377,3,6.713004232,No,A,F
1998,A,0.42099313,1,21.7566529,Yes,A,F
1999,A,1.12648031,2,6.258406861,No,C,F
2000,A,0.302896733,3,17.63926558,No,A,M
1,B,0.969018763,1,15.4077676,No,D,M
2,B,0.493940404,1,11.75689614,Yes,A,F
3,B,0.01447442,3,15.13155169,No,D,M
4,B,5.134960634,2,14.40798501,Yes,B,M
5,B,0.186944932,1,16.1932683,No,B,M
6,B,0.752909814,2,19.44369598,No,B,M
7,B,4.437832337,2,17.75701788,No,B,M
8,B,4.112167492,2,10.42317659,Yes,B,F
9,B,4.151220351,2,21.3888634,No,C,M
10,B,0.293295774,1,24.87656711,Yes,D,M
11,B,2.215940095,3,21.83633071,No,B,F
12,B,2.501194242,4,12.06858817,No,B,F
13,B,3.260391412,0,11.41170734,No,C,M
14,B,2.763238208,1,17.50993671,No,B,F
15,B,0.510998444,2,17.7034604,No,C,F
16,B,1.281625331,3,12.94154171,No,B,M
17,B,1.567405271,4,12.96436883,No,B,M
18,B,0.510698112,1,23.76257943,No,B,F
19,B,2.162552953,0,13.46774963,No,B,M
20,B,1.02703678,3,8.564792215,No,B,F
21,B,0.507680338,7,17.34984207,No,A,F
22,B,1.976186581,3,13.00365185,No,A,M
23,B,0.12157681,1,17.88890067,No,D,F
24,B,1.544529991,0,15.81356682,No,C,F
25,B,1.099497962,2,13.60952929,No,D,F
26,B,4.011990458,1,18.41505621,No,C,F
27,B,2.227312555,4,23.86872703,No,C,F
28,B,0.991917569,2,23.05651383,No,C,M
29,B,4.240680993,1,14.58779705,No,D,M
30,B,0.322374428,4,11.09994922,No,A,F
31,B,1.772172588,7,17.42783105,No,B,F
32,B,3.4162564,2,23.59327712,No,B,F
33,B,1.28041761,5,9.973334495,No,D,M
34,B,3.417896524,5,14.68324103,No,C,M
35,B,0.842478747,1,16.28311531,No,A,F
36,B,0.421955011,1,17.08006393,Yes,C,M
37,B,0.608564189,1,8.853402546,No,A,M
38,B,1.156669735,2,11.52155846,No,B,F
39,B,6.105495559,1,12.73820584,No,D,M
40,B,2.927367193,2,23.39097426,No,D,F
41,B,1.329777253,1,15.81595396,No,A,F
42,B,1.126841499,5,21.64270494,No,B,M
43,B,8.827279928,2,21.68870764,No,B,M
44,B,2.453024235,4,14.64653991,No,B,M
45,B,2.25900053,1,8.362881857,No,D,F
46,B,5.921623408,1,21.19224394,No,D,F
47,B,4.253676748,5,15.73088854,No,A,F
48,B,0.594917902,1,16.9928108,No,D,F
49,B,0.967475363,3,23.24299137,No,C,M
50,B,2.817325935,1,16.60174882,Yes,C,F
51,B,8.563605894,3,12.68054481,No,C,F
52,B,3.463589963,4,10.855779,Yes,D,F
53,B,3.048472732,3,15.69874268,No,D,F
54,B,2.599541018,3,20.25761061,Yes,A,F
55,B,1.591718965,0,9.101279066,No,A,M
56,B,3.559530462,1,8.500616338,Yes,C,F
57,B,3.388454781,2,5.180170467,No,C,F
58,B,0.25117825,4,16.1731484,No,A,M
59,B,3.716544796,1,11.7382773,No,D,M
60,B,4.321817618,0,11.00842888,Yes,C,M
61,B,1.698302264,3,14.57686648,No,C,M
62,B,9.347095068,1,19.74931716,No,B,M
63,B,0.161419297,1,14.26796722,No,C,F
64,B,2.612794574,4,16.16085843,No,C,M
65,B,0.06743811,1,18.81719903,No,B,F
66,B,3.655568702,1,16.62236784,No,D,M
67,B,2.229629004,1,5.342415075,No,C,M
68,B,0.370894771,0,23.25996955,No,A,M
69,B,1.153868767,0,11.75238189,No,B,F
70,B,3.402219441,2,14.09452356,No,C,M
71,B,3.444987364,0,19.0018372,No,D,F
72,B,4.355164505,4,7.295445207,Yes,A,F
73,B,1.11906499,1,11.90315914,No,A,M
74,B,3.829560239,4,13.87056336,Yes,A,M
75,B,1.827705158,3,17.41225831,No,D,F
76,B,1.770536716,1,5.703665286,Yes,D,F
77,B,0.521934457,1,18.34955755,No,D,M
78,B,0.696720189,1,14.57674529,No,B,F
79,B,4.294945459,2,16.19780073,No,B,F
80,B,0.99917424,4,16.67604217,No,B,F
81,B,2.368878703,0,10.24953964,No,B,F
82,B,0.409294545,3,18.52886472,Yes,A,F
83,B,9.926460754,3,17.42821051,No,B,F
84,B,0.945784233,4,16.85120288,No,B,F
85,B,1.929495869,2,17.6586099,No,D,M
86,B,1.207624923,0,18.36347881,Yes,B,M
87,B,1.032479627,2,15.04537207,No,B,M
88,B,3.033636723,4,12.97624833,Yes,B,F
89,B,0.320690949,5,9.521547612,No,B,F
90,B,0.475908568,3,27.35838014,Yes,B,M
91,B,13.92594218,3,4.029268238,No,C,M
92,B,0.257663341,2,8.894872352,Yes,C,M
93,B,3.972258039,2,17.67813668,No,D,F
94,B,3.257971369,2,19.70766286,No,C,F
95,B,1.793912543,4,19.96607681,No,D,F
96,B,0.793541729,1,18.87033633,No,A,M
97,B,1.204598034,1,22.59229508,No,B,M
98,B,3.303053252,2,16.62792315,Yes,C,F
99,B,1.03839996,3,9.83832765,No,B,F
100,B,1.272494244,2,19.74506889,Yes,B,F
101,B,4.206832792,5,18.75190698,No,A,F
102,B,7.343450915,0,6.196885149,No,B,M
103,B,0.672968912,1,14.83483862,No,C,F
104,B,2.837336103,2,14.51896112,Yes,D,F
105,B,1.702726326,2,11.02512223,No,C,M
106,B,5.893936813,2,19.44334915,No,A,M
107,B,3.827779673,0,22.86727283,No,D,M
108,B,0.568265578,5,19.14433707,No,D,F
109,B,0.079831436,2,20.07653298,No,B,F
110,B,0.522953017,0,12.80327425,Yes,B,M
111,B,0.028228426,1,12.60007453,No,C,M
112,B,2.684641264,0,16.84143191,No,D,M
113,B,1.197523522,2,20.05796172,No,D,M
114,B,0.056492304,4,7.826236953,No,A,M
115,B,2.223228732,3,9.119131972,No,A,M
116,B,1.406493776,3,10.3989084,No,B,F
117,B,1.763639044,2,21.45090424,No,B,F
118,B,0.046475109,2,11.88545698,No,A,F
119,B,2.579804333,3,15.95170871,No,D,F
120,B,0.854410849,2,17.44439577,No,B,M
121,B,0.086964699,3,25.86608694,No,B,F
122,B,1.341274941,2,5.181157498,Yes,A,M
123,B,2.202338668,3,16.69149902,No,B,F
124,B,4.766411889,0,20.72210255,No,B,M
125,B,1.127044681,2,15.59529889,No,A,F
126,B,1.711512796,0,22.61673078,Yes,A,F
127,B,3.593345951,1,12.97176449,No,D,M
128,B,2.343952812,0,17.1421759,Yes,C,M
129,B,2.127794767,5,8.726451957,No,B,F
130,B,2.237658727,2,16.75651874,No,B,M
131,B,0.039087652,3,12.82201008,No,D,M
132,B,2.02708848,2,23.52194085,Yes,B,F
133,B,0.422626305,4,10.8785796,No,D,M
134,B,0.362612762,0,21.86352797,Yes,B,F
135,B,0.028833864,0,17.45126101,No,D,M
136,B,1.504558431,2,19.49818908,Yes,C,F
137,B,0.269185742,2,12.33317275,No,D,F
138,B,0.33282645,3,16.89963612,Yes,D,F
139,B,5.053063881,2,14.68354192,No,C,F
140,B,4.486363324,1,19.54796044,Yes,B,F
141,B,1.636708989,3,11.27833407,No,C,F
142,B,1.168343183,2,15.20491742,Yes,D,F
143,B,6.635637283,3,10.76486433,No,D,M
144,B,0.050950051,6,13.71803013,No,B,M
145,B,2.353816271,1,16.91906282,No,D,M
146,B,2.944446612,1,14.3331596,No,B,M
147,B,2.948513682,3,20.39372239,No,B,F
148,B,6.04162921,3,6.479546957,Yes,C,M
149,B,3.168224498,3,10.40108875,No,C,F
150,B,0.401549027,1,5.058860986,No,B,M
151,B,8.68594662,2,1.75616292,No,C,M
152,B,3.024699797,1,17.25012072,Yes,B,F
153,B,3.404786385,0,11.76590975,No,C,F
154,B,0.217427151,2,18.62185527,Yes,B,M
155,B,1.375537634,4,8.811067396,No,D,F
156,B,1.012019459,1,11.5952653,No,C,M
157,B,5.155553605,5,11.3804628,No,D,F
158,B,2.997371439,2,18.6483467,No,A,F
159,B,3.287934714,1,12.25341655,No,C,F
160,B,1.031347103,2,10.09361868,Yes,B,M
161,B,0.53669355,2,14.13037493,No,A,F
162,B,1.544747409,3,13.38292101,No,A,F
163,B,4.753154617,2,23.42671242,No,B,F
164,B,2.966780135,0,14.28952624,No,B,M
165,B,4.738710305,2,12.78333473,No,B,F
166,B,1.306257295,1,20.9024654,No,A,M
167,B,0.690812236,3,20.04802233,No,D,F
168,B,2.459151771,1,14.98730694,Yes,A,F
169,B,1.975476496,1,19.22890086,No,C,M
170,B,5.175319876,3,12.0753128,Yes,C,M
171,B,2.910725761,2,19.5662046,No,D,M
172,B,0.125712949,4,10.45813389,Yes,A,F
173,B,0.347673615,3,18.89329767,No,D,F
174,B,1.128780791,3,20.57008631,No,D,F
175,B,0.404037486,3,11.2364331,No,B,F
176,B,0.728334147,0,10.97388521,Yes,D,F
177,B,0.160892244,2,18.00669021,No,D,M
178,B,2.392752103,2,9.923768656,Yes,A,M
179,B,2.924695391,0,13.57767414,No,D,M
180,B,0.160646093,4,14.32216691,No,B,F
181,B,3.76140178,6,10.66599294,No,D,M
182,B,2.232458263,3,7.157493334,Yes,A,M
183,B,0.572125218,0,21.3603857,No,C,M
184,B,2.330505922,2,12.04249341,No,A,M
185,B,1.011126298,1,7.864969232,No,A,M
186,B,0.324352972,3,14.81652723,Yes,B,F
187,B,0.10365698,1,20.47664344,No,A,F
188,B,2.552138094,3,23.87990776,No,D,M
189,B,1.331743889,2,17.41107319,No,D,F
190,B,1.690178815,2,17.50860512,Yes,A,M
191,B,2.290725689,3,13.74642683,No,C,F
192,B,0.275752217,2,20.05545305,No,D,F
193,B,1.933775967,0,25.55044009,No,A,F
194,B,2.203007208,3,18.36998247,Yes,B,M
195,B,4.699152905,1,13.98443653,No,D,F
196,B,0.636789826,3,4.680552419,Yes,A,F
197,B,0.606215074,7,9.965384621,No,B,F
198,B,3.039551419,0,11.72464787,Yes,C,M
199,B,3.967484247,4,18.15205141,No,D,M
200,B,1.059306001,1,14.53252903,No,A,F
201,B,2.416114697,1,17.55287297,No,A,F
202,B,1.326257348,2,5.58232727,No,B,M
203,B,3.093152921,1,14.64804977,No,C,M
204,B,1.99234146,0,16.25586929,Yes,C,F
205,B,0.317787404,5,12.436554,No,C,F
206,B,0.426243757,3,15.2554407,No,D,M
207,B,0.1163934,0,19.43211005,No,A,F
208,B,2.34607866,0,14.35213067,Yes,D,M
209,B,6.446171879,5,10.50838106,No,B,M
210,B,3.91566143,1,15.76960759,Yes,C,M
211,B,1.959848158,0,16.44561975,No,D,M
212,B,0.056132372,0,5.788713606,No,B,M
213,B,6.948721747,4,13.49718332,No,A,F
214,B,5.645485624,1,8.464714377,Yes,A,M
215,B,6.527642,1,19.80866872,No,B,F
216,B,1.983292058,4,12.0412336,No,B,F
217,B,0.870539591,3,7.694286127,No,C,M
218,B,3.917904189,2,15.0973002,Yes,A,M
219,B,3.087409325,1,19.01218949,No,D,F
220,B,5.8628259,4,8.83207487,No,A,F
221,B,4.074083373,2,23.3614772,No,C,F
222,B,1.113108317,1,11.59546091,No,B,F
223,B,1.44033568,2,19.96035699,No,A,M
224,B,1.245352902,3,24.67537942,No,D,F
225,B,0.647954809,2,10.71564984,No,A,M
226,B,4.846247662,0,12.3118429,Yes,D,M
227,B,7.472006928,1,12.68820771,No,B,F
228,B,0.631304243,2,15.42507797,No,A,M
229,B,2.128126459,5,11.30871621,No,A,F
230,B,0.754122254,2,12.77307441,No,A,F
231,B,0.76327872,3,3.510387721,No,A,M
232,B,1.878514314,1,13.83458024,Yes,C,F
233,B,0.442347044,0,15.99746149,No,D,M
234,B,2.933920059,0,18.56301907,Yes,A,M
235,B,2.334227169,1,17.38279768,No,B,F
236,B,0.413950211,6,20.14371916,Yes,D,F
