id,interest,downpayment,rebate,speed,choice
4376,3.75,30,0.3,0.5,0
4377,3.5,40,0.15,1.5,1
4377,3.75,40,0.3,1.5,0
4377,3.75,40,0.3,1,0
4378,3.5,20,0.1,1.5,1
4378,4,30,0.1,1,0
4378,3.75,25,0.3,1,0
4379,4,25,0.1,1.5,0
4379,4,40,0,1,0
4379,3.75,25,0,0.5,1
4380,3.75,20,0.1,0.5,0
4380,3.75,20,0,0.5,1
4380,3.75,20,0,1.5,0
4381,4,30,0.3,1,0
4381,4,25,0.15,0.5,0
4381,3.75,20,0.15,0.5,1
4382,3.75,20,0.15,1,1
4382,4,30,0.15,1.5,0
4382,3.75,40,0.15,1.5,0
4383,3.75,25,0.15,0.5,0
4383,3.75,20,0.3,1.5,0
4383,3.75,25,0.15,0.5,1
4384,4,25,0.3,0.5,0
4384,3.5,30,0.3,1.5,0
4384,3.75,25,0,1,1
4385,4,40,0.3,0.5,0
4385,4,25,0.15,0.5,0
4385,3.75,30,0.1,1.5,1
4386,3.5,25,0.1,1.5,0
4386,4,20,0,0.5,1
4386,3.75,40,0,1,0
4387,3.5,25,0.1,1.5,1
4387,4,25,0.3,1.5,0
4387,3.75,20,0.3,0.5,0
4388,4,25,0.3,1,1
4388,3.5,40,0.1,0.5,0
4388,3.75,40,0.15,1.5,0
4389,3.75,40,0.1,1.5,1
4389,3.75,20,0.3,1,0
4389,3.75,40,0,1.5,0
4390,3.5,25,0.1,0.5,1
4390,4,40,0.15,1,0
4390,3.75,40,0.3,0.5,0
4391,4,25,0,1.5,1
4391,4,30,0,1,0
4391,3.75,20,0.3,1.5,0
4392,3.5,25,0.15,1.5,0
4392,4,40,0,0.5,0
4392,3.75,25,0.3,0.5,1
4393,4,40,0,1.5,0
4393,3.75,30,0.3,0.5,0
4393,3.75,30,0.15,0.5,1
4394,3.75,25,0.3,0.5,1
4394,4,40,0,1,0
4394,3.75,40,0,1,0
4395,3.5,20,0.1,1,0
4395,3.75,20,0.1,1,1
4395,3.75,25,0.3,1,0
4396,3.75,25,0.1,1.5,0
4396,3.5,25,0.15,1,1
4396,3.75,40,0.1,1,0
4397,3.5,30,0.3,1,1
4397,3.5,25,0.15,0.5,0
4397,3.75,40,0,0.5,0
4398,3.75,30,0.3,0.5,1
4398,3.75,25,0.1,1,0
4398,3.75,30,0.1,1,0
4399,4,20,0.15,1.5,1
4399,4,20,0.15,1.5,0
4399,3.75,40,0.1,0.5,0
4400,4,40,0.15,1.5,0
4400,3.5,30,0,0.5,0
4400,3.75,20,0.15,1.5,1
4401,3.5,20,0.15,1,1
4401,4,30,0,1,0
4401,3.75,30,0.15,0.5,0
4402,3.5,20,0.1,0.5,1
4402,3.5,40,0.3,1,0
4402,3.75,40,0.1,1.5,0
4403,4,20,0,0.5,0
4403,4,40,0,1,0
4403,3.75,20,0,1.5,1
4404,3.75,25,0,0.5,0
4404,4,20,0.15,0.5,1
4404,3.75,30,0.3,1.5,0
4405,4,30,0.15,1,0
4405,4,40,0.15,1.5,1
4405,3.75,25,0.3,1,0
4406,4,20,0.1,1,0
4406,3.5,40,0,1.5,1
4406,3.75,30,0.15,1.5,0
4407,3.75,20,0.15,1,0
4407,4,25,0.1,1.5,0
4407,3.75,25,0.3,1,1
4408,4,30,0.3,1,0
4408,3.75,20,0.3,0.5,1
4408,3.75,20,0.15,0.5,0
4409,3.75,30,0.1,1,0
4409,3.5,25,0.1,1,1
4409,3.75,20,0,1,0
4410,3.75,30,0.1,1,1
4410,3.75,25,0.3,0.5,0
4410,3.75,40,0,0.5,0
4411,4,40,0.1,1,1
4411,3.75,20,0.15,1,0
4411,3.75,25,0.1,1,0
4412,4,20,0,0.5,1
4412,3.75,20,0.3,1,0
4412,3.75,40,0.3,0.5,0
4413,3.75,25,0.1,1,1
4413,3.5,40,0,1.5,0
4413,3.75,30,0.1,1.5,0
4414,3.5,25,0,1.5,1
4414,3.75,30,0.1,1.5,0
4414,3.75,40,0.1,1.5,0
4415,3.5,30,0.15,1.5,0
4415,3.5,40,0.1,0.5,0
4415,3.75,30,0.15,1,1
4416,3.5,40,0.3,1,1
4416,3.5,40,0.3,1.5,0
4416,3.75,25,0,0.5,0
4417,4,25,0.1,0.5,0
4417,3.5,40,0.15,1,1
4417,3.75,40,0,1.5,0
4418,4,40,0.15,0.5,0
4418,4,20,0,0.5,1
4418,3.75,25,0,0.5,0
4419,3.5,20,0.15,1,1
4419,4,30,0,1,0
4419,3.75,30,0.1,1,0
4420,4,40,0,1,0
4420,3.5,20,0.15,1,1
4420,3.75,25,0.1,1,0
4421,4,30,0.15,0.5,0
4421,3.5,25,0.15,1,0
4421,3.75,20,0.1,0.5,1
4422,3.75,25,0.15,1,1
4422,4,30,0.1,1.5,0
4422,3.75,30,0.1,1.5,0
4423,3.5,30,0.1,1.5,0
4423,3.75,25,0.1,1,0
4423,3.75,20,0.15,0.5,1
4424,4,20,0.1,1,0
4424,3.5,25,0.15,1,1
4424,3.75,25,0.1,1,0
4425,3.5,20,0,0.5,0
4425,3.75,40,0.15,1.5,0
4425,3.75,30,0.3,1.5,1
4426,3.75,25,0,1.5,0
4426,3.75,30,0.15,1,1
4426,3.75,40,0.15,0.5,0
4427,3.5,25,0.15,0.5,0
4427,3.75,25,0.15,0.5,1
4427,3.75,20,0.15,1,0
4428,3.75,30,0.1,1,0
4428,3.75,20,0,1,1
4428,3.75,40,0.1,1.5,0
4429,3.5,40,0.3,0.5,0
4429,3.5,20,0.1,0.5,1
4429,3.75,30,0.1,1,0
4430,3.5,25,0.15,1,0
4430,3.5,25,0.3,1.5,1
4430,3.75,40,0.15,1.5,0
4431,3.5,30,0.1,1.5,0
4431,4,30,0.3,1,1
4431,3.75,25,0.3,1,0
4432,3.75,20,0,0.5,0
4432,3.75,25,0.3,0.5,1
4432,3.75,20,0.15,1.5,0
4433,3.5,40,0.1,0.5,1
4433,4,20,0,0.5,0
4433,3.75,40,0.15,0.5,0
4434,4,25,0,1.5,0
4434,3.75,25,0.15,0.5,1
4434,3.75,30,0.15,0.5,0
4435,3.75,40,0.3,1.5,0
4435,3.75,40,0.3,0.5,0
4435,3.75,20,0.1,1.5,1
4436,4,30,0.1,1.5,0
4436,3.5,30,0,1.5,0
4436,3.75,20,0.1,1.5,1
4437,3.5,30,0.3,1.5,1
4437,3.75,40,0.1,1.5,0
4437,3.75,30,0.3,0.5,0
4438,3.5,40,0,0.5,0
4438,3.5,25,0.15,1.5,1
4438,3.75,40,0.3,1,0
4439,4,30,0.1,1.5,0
4439,4,20,0.1,1.5,0
4439,3.75,20,0.3,0.5,1
4440,3.5,40,0,0.5,0
4440,4,30,0,1.5,1
4440,3.75,40,0.15,0.5,0
4441,3.5,25,0,1,0
4441,3.75,40,0.15,1.5,0
4441,3.75,25,0,0.5,1
4442,3.75,25,0.15,1,0
4442,4,30,0.1,1.5,0
4442,3.75,25,0.3,1.5,1
4443,3.5,30,0.3,0.5,0
4443,3.5,20,0.1,0.5,0
4443,3.75,20,0.15,1.5,1
4444,4,40,0.3,0.5,0
4444,4,30,0,0.5,1
4444,3.75,30,0,1,0
4445,3.75,20,0,1.5,0
4445,3.75,20,0.15,1.5,1
4445,3.75,20,0,1,0
4446,3.5,40,0.3,0.5,1
4446,3.75,30,0.3,1,0
4446,3.75,30,0.1,1.5,0
4447,4,25,0.1,0.5,0
4447,4,25,0,0.5,1
4447,3.75,30,0,1,0
4448,3.75,25,0.1,0.5,1
4448,4,30,0.15,1.5,0
4448,3.75,25,0,1.5,0
4449,4,40,0.1,1.5,0
4449,3.75,25,0.3,1.5,1
4449,3.75,30,0.1,0.5,0
4450,3.75,40,0,1,0
4450,3.75,25,0.15,1.5,0
4450,3.75,40,0,1,1
4451,3.75,25,0.15,0.5,1
4451,4,20,0.1,0.5,0
4451,3.75,20,0.1,1,0
4452,4,20,0,1.5,1
4452,3.5,25,0,1,0
4452,3.75,25,0.15,1.5,0
4453,3.5,40,0.1,1,1
4453,3.75,40,0.3,1.5,0
4453,3.75,30,0.1,1,0
4454,4,20,0.1,1,0
4454,3.75,25,0,0.5,1
4454,3.75,25,0.3,1.5,0
4455,3.75,20,0,0.5,1
4455,3.75,30,0.15,0.5,0
4455,3.75,25,0,0.5,0
4456,3.75,25,0,1,0
4456,3.75,20,0.3,1,1
4456,3.75,30,0,1,0
4457,4,25,0.1,0.5,1
4457,4,25,0.1,1,0
4457,3.75,25,0.3,1,0
4458,3.75,30,0,0.5,0
4458,3.75,40,0.3,1,0
4458,3.75,40,0.1,1.5,1
4459,3.5,25,0.15,0.5,0
4459,3.5,25,0.1,1,1
4459,3.75,25,0,0.5,0
4460,3.75,40,0.3,0.5,0
4460,3.5,20,0.15,0.5,1
4460,3.75,30,0.1,0.5,0
4461,3.75,40,0.3,1,0
4461,3.5,20,0.3,0.5,1
4461,3.75,25,0.1,0.5,0
4462,4,30,0,1,0
4462,3.75,40,0.1,1.5,0
4462,3.75,20,0.3,1.5,1
4463,3.5,20,0.3,1,1
4463,3.75,40,0.15,0.5,0
4463,3.75,25,0,0.5,0
4464,3.75,30,0.3,1,0
4464,3.5,40,0.3,1.5,1
4464,3.75,30,0.3,0.5,0
4465,3.5,25,0,1,1
4465,4,40,0,1.5,0
4465,3.75,20,0.15,0.5,0
4466,4,25,0,0.5,0
4466,4,25,0,1.5,1
4466,3.75,30,0,1,0
4467,3.75,20,0,0.5,1
4467,3.5,40,0.15,1,0
4467,3.75,20,0.3,1.5,0
4468,3.75,40,0.3,1,0
4468,4,30,0,1,1
4468,3.75,30,0.15,1,0
4469,4,30,0,1,0
4469,3.5,20,0.15,0.5,0
4469,3.75,20,0.3,1.5,1
4470,3.5,30,0,0.5,0
4470,3.75,25,0.1,1,1
4470,3.75,40,0.3,0.5,0
4471,3.5,30,0.1,1.5,1
4471,3.75,20,0.1,1.5,0
4471,3.75,25,0.15,0.5,0
4472,4,40,0,0.5,0
4472,3.75,25,0.15,1,0
4472,3.75,25,0,1.5,1
4473,3.75,40,0.1,1.5,0
4473,3.5,30,0.1,1.5,0
4473,3.75,20,0.15,1,1
4474,4,25,0.15,1,0
4474,3.5,40,0.1,1,1
4474,3.75,40,0.15,1,0
4475,3.5,40,0.1,1.5,0
4475,3.75,25,0.1,1,0
4475,3.75,40,0.3,0.5,1
4476,3.5,20,0,1.5,0
4476,4,20,0,1.5,1
4476,3.75,30,0.15,0.5,0
4477,4,40,0.15,1,1
4477,3.5,20,0.15,1.5,0
4477,3.75,30,0.1,1.5,0
4478,3.5,30,0.15,1,0
4478,4,30,0.15,1.5,0
4478,3.75,40,0.3,1.5,1
4479,3.75,25,0.1,1.5,0
4479,4,20,0,1,0
4479,3.75,25,0.3,1.5,1
4480,4,25,0.1,1,0
4480,4,25,0.1,0.5,0
4480,3.75,30,0,0.5,1
4481,3.75,20,0.15,1.5,0
4481,4,25,0.3,1.5,1
4481,3.75,40,0.3,1,0
4482,3.5,25,0.3,1,0
4482,4,40,0.1,0.5,0
4482,3.75,25,0,1,1
4483,4,40,0.15,1,1
4483,3.75,40,0.15,0.5,0
4483,3.75,25,0.1,1.5,0
4484,3.5,40,0.15,1,0
4484,3.75,40,0.3,1,1
4484,3.75,20,0,1.5,0
4485,4,30,0.15,0.5,0
4485,3.5,40,0.15,0.5,0
4485,3.75,25,0.1,1,1
4486,3.5,30,0.1,1.5,1
4486,3.75,25,0.1,0.5,0
4486,3.75,30,0.1,0.5,0
4487,3.5,40,0.3,0.5,1
4487,3.75,40,0.3,1.5,0
4487,3.75,25,0,1,0
4488,3.75,20,0.1,1.5,0
4488,3.5,30,0.1,1,0
4488,3.75,40,0.1,0.5,1
4489,4,30,0.3,1,0
4489,3.5,30,0.3,0.5,0
4489,3.75,30,0.15,0.5,1
4490,3.5,40,0.15,1,0
4490,3.5,40,0.15,0.5,0
4490,3.75,30,0.3,1,1
4491,3.75,40,0.1,1,1
4491,4,30,0.1,1.5,0
4491,3.75,40,0.15,0.5,0
4492,4,20,0.15,1.5,0
4492,3.75,30,0,1,0
4492,3.75,20,0.1,1,1
4493,3.75,20,0.15,1,0
4493,3.75,20,0.15,0.5,1
4493,3.75,30,0.3,1.5,0
4494,3.5,40,0.3,0.5,0
4494,3.5,25,0.1,1,1
4494,3.75,40,0.1,1.5,0
4495,4,30,0.15,0.5,0
4495,3.5,25,0.3,1,0
4495,3.75,25,0.1,1,1
4496,3.75,40,0,0.5,0
4496,3.5,40,0,1.5,0
4496,3.75,40,0.3,1,1
4497,4,40,0,0.5,0
4497,3.75,20,0.15,1.5,0
4497,3.75,40,0.15,0.5,1
4498,3.5,25,0,0.5,1
4498,3.75,25,0,0.5,0
4498,3.75,20,0.1,0.5,0
4499,4,40,0.15,0.5,0
4499,4,30,0.15,0.5,1
4499,3.75,30,0.15,1.5,0
4500,3.75,40,0,1.5,0
4500,3.75,25,0.3,0.5,1
4500,3.75,40,0.3,1.5,0
4501,3.75,25,0,1,0
4501,3.75,20,0,0.5,1
4501,3.75,25,0.3,1.5,0
4502,4,25,0.3,1.5,0
4502,4,40,0.15,0.5,0
4502,3.75,25,0,0.5,1
4503,4,20,0.1,1,0
4503,4,25,0.1,1.5,0
4503,3.75,20,0.15,1,1
4504,3.5,20,0.15,1,0
4504,3.75,40,0.3,1.5,0
4504,3.75,20,0.15,0.5,1
4505,3.75,25,0.15,1.5,1
4505,3.75,40,0.3,1.5,0
4505,3.75,30,0.1,0.5,0
4506,3.5,30,0.1,1.5,0
4506,3.75,30,0.15,1.5,0
4506,3.75,30,0,0.5,1
4507,3.5,25,0,0.5,1
4507,3.75,40,0.3,1.5,0
4507,3.75,30,0,1.5,0
4508,3.75,20,0.15,1,0
4508,3.5,20,0.3,1,1
4508,3.75,40,0.1,1.5,0
4509,3.75,20,0.3,1,1
4509,3.75,20,0.1,0.5,0
4509,3.75,30,0.1,0.5,0
4510,3.75,40,0,1,0
4510,3.75,20,0.3,0.5,1
4510,3.75,40,0.3,1.5,0
4511,3.75,25,0.3,0.5,1
4511,3.5,40,0.3,0.5,0
4511,3.75,30,0.15,0.5,0
4512,3.75,25,0.3,1,0
4512,3.5,40,0.3,1.5,1
4512,3.75,25,0.1,1.5,0
4513,3.5,25,0.3,1,0
4513,4,20,0.3,0.5,1
4513,3.75,25,0.3,0.5,0
4514,3.75,40,0,1.5,1
4514,4,40,0.15,0.5,0
4514,3.75,20,0,1.5,0
4515,3.75,20,0.3,1,0
4515,3.75,25,0.15,1,1
4515,3.75,25,0.1,0.5,0
4516,3.5,25,0,1.5,0
4516,4,30,0.1,1,0
4516,3.75,25,0.3,1,1
4517,4,25,0.3,1,0
4517,3.5,20,0.15,1,0
4517,3.75,20,0.3,0.5,1
4518,3.75,25,0.15,1.5,0
4518,4,40,0.1,1,0
4518,3.75,30,0.1,1,1
4519,4,30,0.3,1.5,1
4519,3.5,40,0.15,1.5,0
4519,3.75,20,0.1,0.5,0
4520,3.75,40,0.15,1,1
4520,4,30,0.15,0.5,0
4520,3.75,30,0.3,1.5,0
4521,3.75,30,0.15,0.5,1
4521,3.75,20,0.1,1,0
4521,3.75,25,0,1,0
4522,3.5,40,0,1.5,0
4522,3.5,25,0.15,1.5,0
4522,3.75,20,0.3,0.5,1
4523,4,20,0.3,1.5,0
4523,3.75,30,0.3,0.5,1
4523,3.75,30,0.1,1,0
4524,4,20,0.1,1.5,1
4524,3.5,30,0,0.5,0
4524,3.75,40,0.1,0.5,0
4525,3.5,20,0,1,1
4525,3.75,25,0.1,1.5,0
4525,3.75,30,0.3,0.5,0
4526,3.5,20,0.15,1.5,0
4526,4,25,0.3,0.5,1
4526,3.75,30,0,1,0
4527,3.5,30,0.1,0.5,1
4527,3.5,20,0.15,0.5,0
4527,3.75,20,0.3,1,0
4528,3.5,25,0,1,0
4528,3.75,30,0.1,1,0
4528,3.75,40,0.3,1,1
4529,3.75,30,0,1,0
4529,4,20,0.3,1.5,1
4529,3.75,40,0.15,1,0
4530,3.75,30,0.3,1.5,0
4530,3.75,40,0.1,0.5,0
4530,3.75,40,0.1,1,1
4531,3.5,40,0.3,1.5,0
4531,3.75,40,0.3,1.5,0
4531,3.75,25,0.1,0.5,1
4532,3.5,20,0.15,1.5,1
4532,4,20,0.3,0.5,0
4532,3.75,30,0.15,1.5,0
4533,3.5,25,0.3,1.5,1
4533,4,40,0.15,0.5,0
4533,3.75,25,0.3,1.5,0
4534,3.5,40,0.3,1,0
4534,3.5,40,0.1,1.5,1
4534,3.75,40,0.3,1,0
4535,3.75,20,0.1,0.5,0
4535,4,25,0,0.5,1
4535,3.75,30,0.3,1.5,0
4536,3.5,30,0.3,1,1
4536,4,30,0.1,0.5,0
4536,3.75,20,0.1,1,0
4537,3.5,30,0.15,0.5,0
4537,3.75,40,0,1.5,0
4537,3.75,40,0,1,1
4538,4,30,0.1,1.5,1
4538,3.5,30,0,1,0
4538,3.75,25,0.3,1.5,0
4539,4,30,0,1,0
4539,4,40,0,0.5,0
4539,3.75,25,0,0.5,1
4540,3.5,30,0.15,0.5,1
4540,4,20,0.1,1.5,0
4540,3.75,40,0.15,1,0
4541,3.75,30,0.1,0.5,0
4541,4,25,0,1,0
4541,3.75,40,0.1,1.5,1
4542,3.5,25,0,1.5,0
4542,3.75,20,0.3,1.5,1
4542,3.75,25,0.1,0.5,0
4543,4,40,0.3,0.5,0
4543,3.5,25,0.3,1.5,0
4543,3.75,20,0.1,0.5,1
4544,3.5,25,0.15,0.5,1
4544,3.5,40,0.15,0.5,0
4544,3.75,20,0.3,0.5,0
4545,3.5,25,0,1,0
4545,4,30,0.3,0.5,1
4545,3.75,40,0.1,0.5,0
4546,4,40,0.3,1,0
4546,4,20,0.3,1,0
4546,3.75,20,0,1.5,1
4547,3.75,25,0.1,1.5,0
4547,4,20,0,1.5,1
4547,3.75,40,0,1,0
4548,4,25,0,0.5,1
4548,4,30,0.1,0.5,0
4548,3.75,40,0.1,1,0
4549,4,40,0.3,0.5,0
4549,3.5,25,0,1,0
4549,3.75,30,0.3,0.5,1
4550,3.75,40,0.1,1.5,0
4550,3.75,20,0.1,0.5,0
4550,3.75,40,0.3,1.5,1
4551,4,25,0,1,1
4551,4,30,0.1,1,0
4551,3.75,25,0.15,1,0
4552,3.5,40,0.1,0.5,1
4552,3.5,30,0.3,1.5,0
4552,3.75,40,0.3,1.5,0
4553,4,40,0,0.5,1
4553,3.5,20,0.1,0.5,0
4553,3.75,20,0.15,1.5,0
4554,3.5,20,0,1.5,0
4554,4,20,0.15,0.5,1
4554,3.75,25,0.15,1,0
4555,4,30,0,0.5,0
4555,3.75,30,0,1.5,0
4555,3.75,25,0,1.5,1
4556,3.5,40,0,1,0
4556,4,25,0,1,1
4556,3.75,30,0.3,1,0
4557,3.75,40,0.3,1.5,1
4557,4,30,0,1,0
4557,3.75,30,0.3,1,0
4558,4,25,0.3,1.5,1
4558,3.75,40,0.1,1.5,0
4558,3.75,25,0.1,0.5,0
4559,3.5,40,0.3,1.5,0
4559,3.5,40,0.15,1.5,1
4559,3.75,25,0,1,0
4560,3.5,30,0.1,1,1
4560,3.5,40,0,0.5,0
4560,3.75,25,0.1,0.5,0
4561,4,30,0.3,0.5,0
4561,4,40,0,0.5,0
4561,3.75,25,0.3,1,1
4562,3.5,20,0,1,1
4562,3.5,20,0.1,0.5,0
4562,3.75,20,0,0.5,0
4563,4,30,0,0.5,0
4563,4,20,0.1,1.5,0
4563,3.75,25,0.3,1,1
4564,3.5,30,0.15,1.5,0
4564,3.75,20,0,0.5,0
4564,3.75,30,0.3,0.5,1
4565,4,30,0,1.5,0
4565,4,20,0,0.5,1
4565,3.75,40,0.3,1.5,0
4566,3.75,30,0.1,1,1
4566,3.5,40,0.3,0.5,0
4566,3.75,40,0.15,1,0
4567,4,20,0.1,1,0
4567,3.5,40,0.15,1,1
4567,3.75,30,0.3,1.5,0
4568,4,20,0.3,1,1
4568,4,25,0.1,0.5,0
4568,3.75,25,0.15,1,0
4569,3.75,40,0,1.5,0
4569,3.75,20,0.3,1,0
4569,3.75,20,0,0.5,1
4570,3.75,25,0,1.5,1
4570,3.75,25,0,1,0
4570,3.75,25,0.1,0.5,0
4571,4,30,0.15,0.5,0
4571,3.75,30,0.3,1,1
4571,3.75,40,0,0.5,0
4572,3.75,40,0,1,0
4572,4,20,0.15,0.5,1
4572,3.75,20,0.1,0.5,0
4573,3.75,20,0.15,1,0
4573,3.75,40,0.15,1.5,1
4573,3.75,20,0,1.5,0
4574,3.75,25,0.15,0.5,0
4574,3.75,25,0.15,1.5,1
4574,3.75,20,0,1,0
4575,4,30,0.3,1,1
4575,3.5,30,0,1,0
4575,3.75,40,0,1,0
4576,4,30,0,1,0
4576,4,20,0.15,0.5,1
4576,3.75,40,0.3,0.5,0
4577,3.5,20,0.1,1.5,0
4577,4,20,0.3,0.5,0
4577,3.75,30,0,1,1
4578,3.5,40,0.15,0.5,0
4578,3.5,40,0.15,1,0
4578,3.75,30,0.15,1,1
4579,3.75,40,0.3,1.5,0
4579,3.75,25,0.1,0.5,1
4579,3.75,25,0.3,1,0
4580,4,40,0.3,1.5,0
4580,4,25,0,1,1
4580,3.75,30,0,0.5,0
4581,3.75,40,0.1,1.5,0
4581,3.5,40,0.15,1.5,0
4581,3.75,20,0.1,0.5,1
4582,4,30,0,1.5,1
4582,3.75,30,0,1.5,0
4582,3.75,25,0.15,0.5,0
4583,3.5,40,0.1,0.5,1
4583,4,25,0,0.5,0
4583,3.75,20,0,1.5,0
4584,4,20,0,0.5,1
4584,3.75,40,0.3,1,0
4584,3.75,25,0,1.5,0
4585,3.5,25,0,1,0
4585,4,25,0.3,1,0
4585,3.75,40,0.1,0.5,1
4586,3.75,40,0,1.5,0
4586,4,20,0.1,0.5,0
4586,3.75,40,0.3,1.5,1
4587,4,40,0.1,1,0
4587,3.5,20,0.1,0.5,1
4587,3.75,40,0,0.5,0
4588,4,40,0.15,1,0
4588,3.5,25,0.15,1.5,0
4588,3.75,30,0.3,1.5,1
4589,3.5,30,0.1,0.5,1
4589,3.75,20,0.1,0.5,0
4589,3.75,30,0.15,1.5,0
4590,3.75,30,0.3,1,1
4590,3.5,30,0.3,1.5,0
4590,3.75,25,0.3,1,0
4591,3.5,40,0.1,1.5,0
4591,3.75,25,0.3,1,1
4591,3.75,20,0.3,1.5,0
4592,3.75,20,0.3,1.5,0
4592,4,20,0.15,1.5,1
4592,3.75,40,0,0.5,0
4593,3.75,40,0,0.5,1
4593,3.75,30,0.1,1.5,0
4593,3.75,30,0.1,0.5,0
4594,3.75,20,0.15,1,0
4594,3.5,25,0.1,1.5,1
4594,3.75,25,0.15,0.5,0
4595,3.5,20,0.1,0.5,0
4595,3.75,25,0,1,0
4595,3.75,20,0.15,1.5,1
4596,3.75,20,0.3,0.5,1
4596,3.5,25,0.1,0.5,0
4596,3.75,20,0.15,1.5,0
4597,4,30,0.3,1.5,0
4597,3.5,40,0,0.5,1
4597,3.75,25,0.3,1,0
4598,3.5,25,0.15,0.5,1
4598,3.75,40,0,1,0
4598,3.75,25,0.15,1.5,0
4599,3.5,25,0,0.5,1
4599,3.75,20,0.15,1.5,0
4599,3.75,25,0,1.5,0
4600,4,25,0.15,0.5,1
4600,3.5,25,0.1,0.5,0
4600,3.75,30,0.1,1.5,0
4601,3.5,30,0.1,1,0
4601,3.75,25,0.3,1.5,1
4601,3.75,30,0.1,1,0
4602,4,40,0.15,1,0
4602,3.5,40,0.15,1.5,0
4602,3.75,25,0.15,0.5,1
4603,3.5,25,0,1,1
4603,4,40,0.15,1,0
4603,3.75,20,0.3,1,0
4604,4,30,0.15,1,0
4604,3.75,40,0.3,0.5,1
4604,3.75,25,0.3,0.5,0
4605,3.5,40,0.15,0.5,1
4605,3.75,40,0.15,1,0
4605,3.75,20,0.3,1.5,0
4606,3.75,20,0,1.5,1
4606,3.5,25,0.15,0.5,0
4606,3.75,40,0.3,1,0
4607,4,30,0,0.5,0
4607,4,20,0.15,1,1
4607,3.75,20,0.3,1,0
4608,3.5,25,0.1,1.5,0
4608,3.5,20,0,0.5,0
4608,3.75,25,0.15,0.5,1
4609,3.5,30,0,1,1
4609,3.75,40,0,1,0
4609,3.75,25,0,0.5,0
4610,3.75,25,0.3,1.5,0
4610,3.5,20,0.3,0.5,1
4610,3.75,20,0.15,0.5,0
4611,3.5,25,0.3,1,0
4611,4,20,0.15,0.5,1
4611,3.75,40,0.3,1.5,0
4612,3.75,20,0.1,1,0
4612,3.75,40,0.1,1.5,1
4612,3.75,25,0.3,1,0
4613,3.75,30,0.15,0.5,0
4613,3.5,20,0.1,0.5,1
4613,3.75,30,0.3,1.5,0
4614,4,40,0.15,0.5,1
4614,3.75,20,0.15,1.5,0
4614,3.75,25,0.3,0.5,0
4615,3.75,25,0.15,1.5,0
4615,3.75,30,0.3,1,1
4615,3.75,20,0.15,0.5,0
4616,3.5,20,0.15,0.5,1
4616,3.75,40,0.1,1,0
4616,3.75,25,0,1,0
4617,3.5,30,0,0.5,1
4617,3.75,30,0.1,1,0
4617,3.75,25,0.15,1,0
4618,4,40,0.1,0.5,0
4618,4,25,0.3,1.5,1
4618,3.75,25,0.1,0.5,0
4619,3.75,30,0.15,0.5,0
4619,3.5,30,0.3,0.5,0
4619,3.75,25,0.3,0.5,1
4620,3.75,40,0.3,1.5,0
4620,4,30,0.15,0.5,1
4620,3.75,40,0.3,0.5,0
4621,3.75,25,0.1,1,0
4621,4,40,0.15,1.5,0
4621,3.75,30,0.15,1,1
4622,4,40,0.3,1,0
4622,3.75,30,0.1,0.5,1
4622,3.75,20,0.15,1.5,0
4623,3.5,20,0,1,0
4623,3.75,40,0,0.5,1
4623,3.75,30,0.3,1.5,0
4624,3.75,25,0,0.5,0
4624,3.5,20,0.15,0.5,1
4624,3.75,30,0.3,1,0
4625,3.5,30,0,0.5,1
4625,3.75,30,0.3,0.5,0
4625,3.75,20,0,1,0
4626,4,30,0.3,1,0
4626,3.5,25,0.1,1.5,0
4626,3.75,20,0.3,1,1
4627,3.5,30,0.15,0.5,0
4627,3.75,25,0.1,1,0
4627,3.75,25,0.1,1.5,1
4628,3.75,25,0.3,0.5,0
4628,3.75,20,0.1,1,1
4628,3.75,20,0.15,1.5,0
4629,4,25,0.15,0.5,0
4629,3.5,20,0,0.5,1
4629,3.75,40,0,0.5,0
4630,3.5,30,0.15,1.5,0
4630,3.75,25,0.15,1,1
4630,3.75,20,0.3,0.5,0
4631,4,40,0,1,0
4631,3.75,20,0,1.5,1
4631,3.75,40,0.3,0.5,0
4632,3.5,40,0,1,1
4632,4,40,0.15,0.5,0
4632,3.75,40,0.1,1,0
4633,4,30,0.1,1,0
4633,3.5,30,0.15,1,0
4633,3.75,25,0.1,1.5,1
4634,3.5,25,0,1.5,0
4634,3.5,40,0.3,1,0
4634,3.75,30,0.3,1,1
4635,3.5,30,0.3,1,0
4635,3.75,25,0.15,1,0
4635,3.75,40,0.15,1,1
4636,4,25,0.1,1.5,1
4636,3.5,40,0.1,1.5,0
4636,3.75,40,0.3,1,0
4637,4,40,0.3,1,0
4637,3.75,20,0.1,1,1
4637,3.75,30,0,1,0
4638,3.75,20,0.1,1.5,0
4638,4,30,0.3,1.5,1
4638,3.75,20,0.15,1.5,0
4639,3.5,20,0.15,0.5,1
4639,3.75,40,0.1,0.5,0
4639,3.75,30,0.3,0.5,0
4640,3.75,20,0.1,1,1
4640,4,25,0.1,0.5,0
4640,3.75,25,0,1.5,0
4641,4,30,0.3,1.5,0
4641,3.75,20,0.1,1.5,1
4641,3.75,40,0.15,1,0
4642,3.75,20,0.3,0.5,0
4642,3.75,25,0.15,0.5,0
4642,3.75,40,0.3,0.5,1
4643,3.75,25,0.15,0.5,1
4643,4,40,0.3,1.5,0
4643,3.75,30,0,0.5,0
